trade_timestamp,elapsed_time
1720518208937.0,1.0796306
1720518211714.0,1.6896789
1720518211714.0,0.00557
1720518212653.0,0.9345428
1720518212802.0,0.1400121
1720518212802.0,0.0094489
1720518213120.0,0.3103633
1720518215401.0,2.2902952
1720518215401.0,0.0067261
1720518215401.0,0.0071665
1720518215687.0,0.2656693
1720518215701.0,0.0259802
1720518216826.0,1.1237205
1720518216842.0,0.0198823
1720518217178.0,0.3204577
1720518217293.0,0.119896
1720518217293.0,0.002845
1720518217293.0,0.0029485
1720518217539.0,0.2345193
1720518217560.0,0.0210188
1720518217766.0,0.2193755
1720518218272.0,0.4999156
1720518218343.0,0.0591649
1720518219344.0,1.0104884
1720518219975.0,0.6398812
1720518221185.0,1.1998272
1720518221185.0,0.0102292
1720518222385.0,1.199903
1720518222654.0,0.259815
1720518223547.0,0.899908
1720518224610.0,1.0709312
1720518224639.0,0.0216066
1720518229908.0,5.2781441000000004
1720518230120.0,0.1998446
1720518230120.0,0.0058677
1720518230600.0,0.4738922
1720518230932.0,0.3400232
1720518230932.0,0.0084085
1720518230932.0,0.0631362
1720518230990.0,0.0230626
1720518231039.0,0.0049516
1720518232090.0,1.0969205
1720518234425.0,2.2963187
1720518237255.0,2.8364376
1720518237779.0,0.520466
1720518237779.0,0.007024
1720518237779.0,0.0066907
1720518238081.0,0.2854916
1720518238914.0,0.8208247
1720518238914.0,1.1299102
1720518240214.0,0.1798496
1720518240214.0,0.0070326
1720518241337.0,1.1132743999999999
1720518241617.0,0.2812259
1720518244570.0,2.9485135
1720518245041.0,0.4699007
1720518245041.0,0.0070772
1720518245529.0,0.4931474
1720518245529.0,0.0085178
1720518246106.0,0.5712746
1720518247868.0,1.750383
1720518248884.0,1.0199295
1720518249830.0,0.9399367
1720518251286.0,1.4695585
1720518251751.0,0.4620024
1720518253009.0,1.2474823
1720518253009.0,0.0031927
1720518254170.0,1.1572466
1720518254732.0,0.5602466
1720518255079.0,0.3599326
1720518255234.0,0.1505664
1720518256057.0,0.8190366
1720518257220.0,1.1601183
1720518258572.0,1.3702878
1720518258734.0,0.1604207
1720518259545.0,0.800179
1720518259545.0,0.0072475
1720518260164.0,0.6127567
1720518260164.0,0.0101799
1720518260811.0,0.6388668
1720518260811.0,0.0030009
1720518261657.0,0.837067
1720518262244.0,0.6002192
1720518262371.0,0.1197662
1720518262371.0,0.0035369
1720518262371.0,0.0037867
1720518262371.0,0.0039028
1720518262830.0,0.4494088
1720518263245.0,0.4096048
1720518263245.0,0.0085918
1720518264408.0,1.1508787
1720518264787.0,0.3811243
1720518265473.0,0.6893921
1720518266139.0,0.6796081
1720518266464.0,0.320955
1720518266559.0,0.0993205
1720518266913.0,0.3406848
1720518267757.0,0.8394753
1720518267981.0,0.2199546
1720518268466.0,0.5099756
1720518268488.0,0.0101673
1720518269166.0,0.6695667
1720518269166.0,0.8510304
1720518270059.0,0.0483574
1720518270059.0,0.0019923
1720518270319.0,0.2591736
1720518270411.0,0.079828
1720518270800.0,0.4004663
1720518270800.0,0.0080124
1720518271760.0,0.9617159
1720518273441.0,1.6792156
1720518273883.0,0.4409862
1720518274990.0,1.1091528
1720518276160.0,1.1598462999999999
1720518276351.0,0.2002482
1720518276351.0,0.0084216
1720518276351.0,0.0136373
1720518276351.0,0.0125979
1720518276351.0,0.0096485
1720518276643.0,0.2360096
1720518276744.0,0.0993022
1720518276744.0,0.0097237
1720518276744.0,0.002367
1720518276903.0,0.1484423
1720518276903.0,0.012083
1720518277260.0,0.3573315
1720518277260.0,0.0019475
1720518277582.0,0.3183489
1720518277582.0,0.007099
1720518277582.0,0.0057445
1720518277621.0,0.007292
1720518277709.0,0.0858628
1720518277712.0,0.0010152
1720518277813.0,0.0932033
1720518278317.0,0.5198348
1720518278743.0,0.4297381
1720518278830.0,0.0802139
1720518279314.0,0.4802835
1720518280673.0,1.3598946
1720518280673.0,0.0074599
1720518280673.0,0.0078915
1720518281039.0,0.3439574
1720518281039.0,0.0098316
1720518281960.0,0.9208003
1720518282017.0,0.0593157
1720518283339.0,1.3202249
1720518285981.0,2.630693
1720518286821.0,0.8493884
1720518286910.0,0.0897633
1720518286911.0,0.0096448
1720518287007.0,0.0700226
1720518287293.0,0.3106153
1720518287372.0,0.079316
1720518288252.0,0.88068
1720518288252.0,0.0087549
1720518288252.0,0.0105265
1720518289340.0,1.0702704
1720518289997.0,0.6437782
1720518291279.0,1.2767403
1720518291279.0,0.0025553
1720518291621.0,0.3366961
1720518294208.0,2.5900355
1720518294890.0,0.689944
1720518296390.0,1.4998939
1720518297506.0,1.1298989
1720518298386.0,0.8602468
1720518298968.0,0.5802871
1720518299320.0,0.3600726
1720518299932.0,0.6000143
1720518299932.0,0.0097577
1720518299932.0,0.1306108
1720518301522.0,1.4694651
1720518303483.0,1.9499005999999999
1720518303638.0,0.1597881
1720518303638.0,0.0038116
1720518303638.0,0.0029532
1720518308538.0,4.8936317
1720518308538.0,0.0028955
1720518308538.0,0.0014198
1720518309326.0,0.7752617
1720518309435.0,0.1203326
1720518310597.0,1.1699308
1720518315224.0,4.6099654
1720518315224.0,0.0099129
1720518315918.0,0.6997416
1720518317407.0,1.4806809
1720518322634.0,5.2199235999999996
1720518322634.0,0.0094493
1720518322634.0,0.0027248
1720518322875.0,0.2271191
1720518322990.0,0.120436
1720518325886.0,2.8999298
1720518325886.0,0.0078391
1720518325886.0,0.0056164
1720518325886.0,0.0054146
1720518325886.0,0.0037503
1720518326513.0,0.6175989
1720518326636.0,0.1194015
1720518326754.0,0.1204714
1720518327254.0,0.4999794
1720518327254.0,0.0070655
1720518327254.0,0.0090938
1720518327254.0,0.0052517
1720518327254.0,0.003337
1720518327254.0,0.003446
1720518327254.0,0.0024785
1720518327254.0,0.002151
1720518327254.0,0.0033907
1720518327254.0,0.002015
1720518327254.0,0.0019938
1720518327254.0,0.001638
1720518327254.0,0.0018422
1720518327254.0,0.0022018
1720518327254.0,0.0016079
1720518327254.0,0.0017137
1720518327254.0,0.0023551
1720518327254.0,0.0024723
1720518327254.0,0.0020318
1720518327841.0,0.5247772
1720518328022.0,0.1791484
1720518328022.0,0.0129936
1720518328309.0,0.2768633
1720518329223.0,0.9198542
1720518329223.0,0.0030478
1720518329350.0,0.1168414
1720518329350.0,0.6808244
1720518331051.0,1.0292518
1720518331331.0,0.2805788
1720518332454.0,1.1199053
1720518333027.0,0.5592375
1720518335074.0,2.0505073
1720518335414.0,0.3396354
1720518335440.0,0.0199454
1720518337857.0,2.4299645
1720518338020.0,0.1602968
1720518344757.0,6.7300487
1720518344757.0,0.0071559
1720518344757.0,0.0063122
1720518344757.0,0.0042842
1720518344757.0,0.0034973
1720518346434.0,1.6480834
1720518347512.0,1.0800635
1720518350887.0,3.3806436
1720518350887.0,0.0087557
1720518351543.0,0.650807
1720518352743.0,1.1802832
1720518357337.0,4.5997842
1720518359930.0,2.5893534000000002
1720518359930.0,0.1201754
1720518362679.0,2.6313482
1720518362867.0,0.1984367
1720518363013.0,0.1410234
1720518366300.0,3.289756
1720518366325.0,0.01964
1720518366325.0,0.0040088
1720518366325.0,0.0045525
1720518366440.0,0.1108528
1720518369739.0,3.300277
1720518369999.0,0.2601098
1720518371573.0,1.5904516
1720518371573.0,0.0068402
1720518372103.0,0.5125137
1720518373338.0,1.2201241999999999
1720518374749.0,1.4294459
1720518376564.0,1.799987
1720518379699.0,3.1305401
1720518380078.0,0.3898003
1720518382493.0,2.4302487
1720518382618.0,0.1196252
1720518383585.0,0.9594115
1720518385360.0,1.7701448
1720518387449.0,2.0806033
1720518388282.0,0.8500035
1720518388453.0,0.1598783
1720518388453.0,0.0068502
1720518388767.0,0.3128044
1720518389483.0,0.7203342
1720518389599.0,0.1218367
1720518389599.0,0.0099128
1720518389599.0,0.0069272
1720518389599.0,0.390827
1720518390290.0,0.2711344
1720518392084.0,1.7894994
1720518392649.0,0.579474
1720518392758.0,0.1029752
1720518392758.0,0.0098695
1720518396801.0,4.0276286
1720518397523.0,0.7291443
1720518398151.0,0.6403992
1720518401079.0,2.9299713
1720518401303.0,0.2177554
1720518402809.0,1.5028904
1720518403591.0,0.7895954
1720518405819.0,2.2195834
1720518405939.0,0.1299311
1720518408814.0,2.8704245
1720518411530.0,2.7092404
1720518411530.0,0.0017547
1720518412793.0,1.2588246
1720518413136.0,0.3397656
1720518413680.0,0.5398516
1720518416897.0,3.2412615
1720518416897.0,0.0050563
1720518416897.0,3.0933443
1720518423475.0,3.45025
1720518425572.0,2.1100388
1720518429156.0,3.571138
1720518436600.0,7.4487233
1720518438683.0,2.0796563
1720518438683.0,0.0031762
1720518439178.0,0.5070907
1720518441516.0,2.3197294
1720518442864.0,1.3501016
1720518446456.0,3.5902826
1720518446456.0,0.0102486
1720518447254.0,0.7995486
1720518447384.0,0.1195944
1720518447604.0,0.2209561
1720518449575.0,1.9790164
1720518449575.0,0.0109393
1720518449575.0,0.0037878
1720518449575.0,0.0031396
1720518449575.0,0.0025745
1720518449575.0,0.0051737
1720518449575.0,0.4154341
1720518450565.0,0.5491044
1720518451097.0,0.5199379
1720518451097.0,0.0033369
1720518451097.0,0.0034769
1720518452484.0,1.3829807
1720518453111.0,0.640169
1720518453111.0,0.0068234
1720518453641.0,0.5130849
1720518454209.0,0.5602256
1720518455977.0,1.7915565
1720518457419.0,1.4180367
1720518460038.0,2.6308527
1720518460317.0,0.2893352
1720518460390.0,0.0616348
1720518461221.0,0.8389065
1720518461221.0,0.0026123
1720518461715.0,0.4766528
1720518463614.0,1.9104616
1720518465162.0,1.5403596
1720518465162.0,0.0095646
1720518465162.0,0.0080909
1720518468868.0,3.7011841
1720518468868.0,0.00176
1720518469213.0,0.3384395
1720518469213.0,0.0025904
1720518469369.0,0.1573032
1720518476609.0,7.2503936
1720518476609.0,0.002075
1720518478434.0,1.807796
1720518478560.0,0.1408442
1720518478560.0,1.4595659
1720518480372.0,0.3401244
1720518480960.0,0.5890963
1720518481683.0,0.7206277
1720518481691.0,0.0194052
1720518485389.0,3.6805108
1720518485389.0,0.0040138
1720518485389.0,0.0034368
1720518485389.0,0.0044957
1720518485389.0,0.0032564
1720518485389.0,0.0029264
1720518485389.0,0.0054512
1720518485681.0,0.2762015
1720518485681.0,0.0037241
1720518485947.0,0.2561336
1720518488787.0,2.8301844000000003
1720518488787.0,0.0062619
1720518489993.0,1.2037613
1720518490213.0,0.2193655
1720518491166.0,0.9611704
1720518491166.0,0.0065411
1720518491166.0,0.0108966
1720518491166.0,0.0041943
1720518491166.0,0.0031793
1720518492189.0,1.0042454
1720518492506.0,0.3006772
1720518492506.0,0.0091969
1720518492617.0,0.1101276
1720518492765.0,0.1396862
1720518492765.0,0.0030222
1720518493354.0,0.5978114
1720518494293.0,0.9398956
1720518496780.0,2.4702031
1720518498208.0,1.4502589000000001
1720518498351.0,0.1398731
1720518498351.0,0.0069353
1720518498351.0,0.0088997
1720518498351.0,0.0079162
1720518500507.0,2.1259348
1720518501269.0,0.7605662
1720518503067.0,1.8095173
1720518506143.0,3.0696786
1720518506143.0,0.0041791
1720518506195.0,0.0560414
1720518507548.0,1.3502621000000001
1720518509570.0,2.0297133
1720518509570.0,0.4301627
1720518512145.0,2.1293435
1720518513077.0,0.9302613
1720518513100.0,0.0210303
1720518513646.0,0.5594159
1720518513646.0,0.0065653
1720518514612.0,0.9624879
1720518514629.0,0.0103379
1720518514629.0,0.0101537
1720518514629.0,0.0029422
1720518514629.0,0.0024879
1720518514629.0,0.0026384
1720518514629.0,0.001714
1720518514629.0,0.001537
1720518514629.0,0.0016971
1720518514629.0,0.0021542
1720518514629.0,0.001807
1720518514629.0,0.001617
1720518514629.0,0.0011806
1720518515451.0,0.8009906
1720518515451.0,0.0080825
1720518515451.0,0.0115735
1720518515631.0,0.1639832
1720518517913.0,2.2662962
1720518517913.0,0.0072922
1720518517913.0,0.0049451
1720518518219.0,0.2877737
1720518518845.0,0.6392276
1720518519090.0,0.2398159
1720518519090.0,0.002757
1720518522038.0,2.9472006
1720518522137.0,0.0998358
1720518524171.0,2.0307236
1720518524328.0,0.1595288
1720518524451.0,0.1200082
1720518524659.0,0.2003654
1720518524772.0,0.11988
1720518524804.0,0.041505
1720518526680.0,1.8682923
1720518526809.0,0.1200879
1720518528086.0,1.2902225
1720518528086.0,0.0071752
1720518530371.0,2.2721136
1720518530432.0,0.0703765
1720518531480.0,1.0397756
1720518531785.0,0.3008837
1720518531785.0,0.0086177
1720518532104.0,0.3110957
1720518532125.0,0.0196349
1720518532198.0,0.0796849
1720518532271.0,0.0802935
1720518532284.0,0.0070085
1720518532284.0,0.0073385
1720518532284.0,0.0093394
1720518532290.0,0.005783
1720518532290.0,0.0073996
1720518532290.0,0.0040338
1720518532290.0,0.004312
1720518532290.0,0.004289
1720518532481.0,0.1506352
1720518532481.0,0.0084966
1720518532660.0,0.1714329
1720518532681.0,0.0195882
1720518533130.0,0.4707312
1720518533130.0,0.0085106
1720518533130.0,0.00937
1720518533130.0,0.0091561
1720518533784.0,0.6133256
1720518535001.0,1.2192201
1720518535001.0,0.0086889
1720518535455.0,0.4215178
1720518536567.0,1.119538
1720518536860.0,0.2799489
1720518536860.0,0.0095569
1720518536860.0,0.0018523
1720518536860.0,0.0018971
1720518536860.0,0.000991
1720518537557.0,0.6966446
1720518537557.0,0.0084352
1720518537557.0,0.0112484
1720518537557.0,0.0048072
1720518537557.0,0.0106291
1720518537557.0,0.003864
1720518537557.0,2.4402967
1720518541465.0,1.4299431
1720518541465.0,0.0049382
1720518541614.0,0.1346128
1720518541720.0,0.1008853
1720518541976.0,0.2601627
1720518541976.0,0.0081969
1720518542180.0,0.1914017
1720518542280.0,0.0994573
1720518542333.0,0.0698729
1720518543865.0,1.5201099
1720518543928.0,0.0606906
1720518543928.0,0.0013663
1720518543928.0,0.0014914
1720518543928.0,0.0015752
1720518543928.0,0.0047436
1720518543928.0,0.0010184
1720518543928.0,0.0009529
1720518544954.0,1.0179159
1720518545347.0,0.4009702
1720518555015.0,9.669209
1720518559658.0,4.6399692
1720518559870.0,0.2003816
1720518559870.0,0.0072436
1720518561488.0,1.6229453
1720518561624.0,0.1391048
1720518563516.0,1.8944162
1720518563911.0,0.3955986
1720518565490.0,1.580422
1720518566651.0,1.1508324
1720518566651.0,0.0032146
1720518567017.0,0.3755745
1720518568989.0,1.9702704
1720518568989.0,1.0198294
1720518570477.0,0.4600851
1720518572673.0,2.1896435
1720518573062.0,0.3999489
1720518573308.0,0.2403499
1720518573308.0,0.0067436
1720518574400.0,1.0829659
1720518574497.0,0.1000988
1720518576077.0,1.5807308
1720518577050.0,0.9692006
1720518578971.0,1.9201264999999998
1720518578971.0,0.0077854
1720518579701.0,0.7422314
1720518579881.0,0.160203
1720518579881.0,0.0071533
1720518579881.0,0.008088
1720518579900.0,0.0092793
1720518579900.0,0.0047808
1720518579900.0,0.0025469
1720518579900.0,0.0023441
1720518579900.0,0.0023894
1720518579900.0,0.0025727
1720518580081.0,0.1633249
1720518580081.0,0.0077461
1720518580081.0,0.0067351
1720518580241.0,0.1447493
1720518580241.0,0.007403
1720518581695.0,1.4506359
1720518586658.0,4.9595257
1720518588040.0,1.390789
1720518588646.0,0.5997202
1720518588646.0,0.0033374
1720518588646.0,0.002901
1720518588646.0,0.0037083
1720518589737.0,1.0696081
1720518591496.0,1.7702879999999999
1720518592206.0,0.7208616
1720518592206.0,0.0043603
1720518594398.0,2.1845191
1720518594418.0,0.0202504
1720518594418.0,0.0050168
1720518594418.0,0.0049497
1720518594418.0,0.0033097
1720518594418.0,0.0033456
1720518594418.0,0.0025342
1720518595080.0,0.6402796
1720518595080.0,0.0100533
1720518595839.0,0.7601626
1720518597468.0,1.6201497
1720518597596.0,0.1198141
1720518598154.0,0.5604799
1720518598154.0,0.0094107
1720518598436.0,0.2808303
1720518598436.0,0.008405
1720518598436.0,0.0115386
1720518598649.0,0.199707
1720518598649.0,1.3990779
1720518600224.0,0.1602342
1720518600332.0,0.100297
1720518600711.0,0.3795919
1720518600711.0,0.010282
1720518600772.0,0.0507294
1720518602091.0,1.3291248
1720518602280.0,0.1800627
1720518602782.0,0.5002006
1720518602980.0,0.2009001
1720518602980.0,0.0122387
1720518602980.0,0.0112846
1720518602980.0,0.0073336
1720518602980.0,0.0109826
1720518602980.0,0.0098619
1720518604049.0,1.0390622
1720518604204.0,0.1381452
1720518604488.0,0.2999389
1720518605067.0,0.5608924
1720518605067.0,0.006452
1720518605434.0,0.3732649
1720518607043.0,1.6094427
1720518607300.0,0.25991
1720518608286.0,0.9796184
1720518608286.0,0.0105078
1720518608286.0,0.0017693
1720518608286.0,0.0013371
1720518609105.0,0.7968676
1720518609319.0,0.2199843
1720518609384.0,0.0599317
1720518609466.0,0.100158
1720518610115.0,0.6505204
1720518610115.0,0.0084748
1720518610115.0,0.010782
1720518610115.0,0.0137494
1720518610230.0,0.0662716
1720518611822.0,1.5800862
1720518611907.0,0.0819757
1720518613285.0,1.3880557
1720518613285.0,0.0036011
1720518613411.0,0.1159713
1720518615061.0,1.6505717
1720518615700.0,0.6399278
1720518615865.0,0.1598531
1720518616037.0,0.1800154
1720518617394.0,1.3494588
1720518617784.0,0.400084
1720518618102.0,0.3203296
1720518618284.0,0.1801692
1720518618756.0,0.460375
1720518619048.0,0.2994352
1720518619995.0,0.9502512
1720518620100.0,0.0895555
1720518620475.0,0.3903106
1720518622219.0,1.7402378
1720518622219.0,0.0065768
1720518622219.0,0.0063905
1720518622415.0,0.1865748
1720518623146.0,0.7295478
1720518623220.0,0.0799323
1720518623220.0,0.0018645
1720518623727.0,0.4984417
1720518624031.0,0.3004394
1720518625030.0,1.0126866
1720518625735.0,0.6973662
1720518626792.0,1.0599316
1720518627185.0,0.3804892
1720518627185.0,0.0085404
1720518629190.0,2.0011098
1720518629331.0,0.139458
1720518629331.0,0.0057453
1720518629331.0,0.6843526
1720518631004.0,0.9999532
1720518632203.0,1.1807801
1720518632203.0,0.0027716
1720518632203.0,0.0022725
1720518632203.0,0.0015702
1720518632203.0,0.0015783
1720518632203.0,0.0014321
1720518632203.0,0.0024045
1720518632203.0,0.0021946
1720518632203.0,0.0017499
1720518632203.0,0.0020388
1720518632203.0,0.0014033
1720518632203.0,0.0015517
1720518632203.0,0.0013179
1720518632203.0,0.0017681
1720518632203.0,0.0023776
1720518632203.0,0.001437
1720518632203.0,0.0017201
1720518632203.0,0.0015534
1720518635330.0,3.0979121
1720518638732.0,3.4099338
1720518638979.0,0.2500115
1720518640305.0,1.3201673999999999
1720518640814.0,0.5003226
1720518643119.0,2.3092394
1720518643291.0,0.1799806
1720518643291.0,0.0035601
1720518647072.0,3.7766787
1720518647072.0,0.003803
1720518648553.0,1.4763754
1720518648576.0,0.0207535
1720518648641.0,0.0588874
1720518648733.0,0.0996965
1720518651430.0,2.6908773999999998
1720518651430.0,0.0071692
1720518651870.0,0.4331549
1720518654975.0,3.1098202
1720518654975.0,0.0089617
1720518655125.0,0.12994
1720518655125.0,4.9210678
1720518660711.0,0.6896668
1720518661477.0,0.7596243
1720518661942.0,0.459288
1720518671174.0,9.241371000000001
1720518672257.0,1.0790272
1720518672509.0,0.2504918
1720518672509.0,0.0095059
1720518672509.0,0.0072493
1720518678273.0,5.742579
1720518678273.0,0.0035925
1720518682053.0,3.7763457000000002
1720518682296.0,0.2398638
1720518682353.0,0.060177
1720518682354.0,0.0070331
1720518682354.0,0.004643
1720518682372.0,0.0088401
1720518682513.0,0.1401077
1720518682543.0,0.019413
1720518684278.0,1.7499791
1720518684278.0,0.0034299
1720518684278.0,0.0036331
1720518684278.0,0.0035354
1720518687288.0,2.9994689
1720518687288.0,2.7200278
1720518691714.0,1.6898894
1720518698130.0,6.430043
1720518698130.0,0.0070616
1720518701431.0,3.2827702
1720518702049.0,0.6201026
1720518704002.0,1.9499107
1720518708225.0,4.2412188
1720518708307.0,0.0784578
1720518709885.0,1.5611030000000001
1720518709885.0,0.0131349
1720518712202.0,2.3162641
1720518713345.0,1.1500309
1720518714518.0,1.1598016
1720518716578.0,2.0793517
1720518717117.0,0.5301566
1720518717880.0,0.7601516
1720518717880.0,0.0136342
1720518718605.0,0.7166871
1720518718605.0,1.3999999
1720518720951.0,0.9397161
1720518722846.0,1.8899173999999999
1720518723518.0,0.6892313
1720518725377.0,1.8409472
1720518726302.0,0.9294827
1720518726500.0,0.1996594
1720518726500.0,0.0023248
1720518726500.0,0.0012212
1720518726814.0,0.3176785
1720518726947.0,0.1390321
1720518727122.0,0.1601376
1720518727122.0,0.002647
1720518727151.0,0.0367707
1720518727220.0,0.0617862
1720518729146.0,1.9093733
1720518729146.0,0.008282
1720518729153.0,0.0087078
1720518730417.0,1.2530838
1720518730511.0,0.0997706
1720518730511.0,0.0029719
1720518731047.0,0.5368423
1720518731053.0,0.0080415
1720518736400.0,5.3316933
1720518736400.0,0.0082633
1720518738494.0,2.1020021
1720518738709.0,0.1999946
1720518739848.0,1.1393045
1720518739848.0,0.0110902
1720518739998.0,0.148903
1720518741122.0,1.1307552
